date,organisation,territoire,localisation,secteur,type_menace,acteur,statut,score_cyberattaque,impact_connu,source_urls,synthese,evolution,sector_evidence_url,sector_evidence_text,sector_evidence_source,sector_evidence_type
2026-07-28,Kaffir.fr,France,France,Transport / Logistique,Fuite de données,Inconnu,Signal documenté par la source,60,Une base de données attribuée à Kaffir.fr a été diffusée gratuitement le 28 juillet 2026 par une utilisatrice…,https://www.cyberattaque.org/kaffir-fr-les-adresses-des-clients-diffuses-publiquement-dans-une-fuite-de-donnees/,Rattrapage 2026 Cyberattaque.org — Kaffir.fr : les adresses des clients diffusées publiquement dans une fuite de données,nouveau,,,,
2026-07-28,ERDIL,France,France,Inconnu,Phishing / fraude,Inconnu,Signal documenté par la source,60,L’éditeur français ERDIL fait l’objet d’une revendication publiée le 28 juillet 2026. Un hacker se présentant sous le…,https://www.cyberattaque.org/erdil-270-contacts-professionnels-et-les-comptes-wordpress-en-fuite/,Rattrapage 2026 Cyberattaque.org — ERDIL : 270 contacts professionnels et les comptes WordPress en fuite,nouveau,,,,
2026-07-28,Allo.Solar,France,France,Inconnu,Autre cyber,ChimeraZ,Revendiqué / non corroboré,65,"Le hacker ChimeraZ revendique, depuis le 27 juillet 2026, la diffusion d’une base de données attribuée à Allo.Solar….",https://www.cyberattaque.org/allo-solar-101-349-clients-et-208-694-commandes-exposes-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Allo.Solar : 101 349 clients et 208 694 commandes exposés après une cyberattaque,nouveau,,,,
2026-07-27,Verspieren victime d’une cyberattaque,France,France,Finance / Assurance,Intrusion,Inconnu,Confirmé,100,Verspieren a confirmé avoir été victime d’une cyberattaque le 13 juillet 2026. L’intrusion a touché un serveur externe…,https://www.cyberattaque.org/verspieren-victime-dune-cyberattaque-les-donnees-de-sinistres-euromaster-potentiellement-exposees/,Rattrapage 2026 Cyberattaque.org — Verspieren victime d’une cyberattaque : les données de sinistres Euromaster potentiellement exposées,nouveau,,,,
2026-07-27,ResaClick,France,France,Finance / Assurance,Ransomware,Inconnu,Revendiqué / non corroboré,65,La plateforme française ResaClick fait l’objet d’une revendication publiée le 27 juillet 2026. Le hacker weykofa affirme avoir…,https://www.cyberattaque.org/resaclick-cyberattaque-fuite-donnees/,Rattrapage 2026 Cyberattaque.org — ResaClick : les données personnelles de 10 263 utilisateurs diffusées en ligne,nouveau,,,,
2026-07-27,Cartogip,France,France,Inconnu,Ransomware,ChimeraZ,Revendiqué / non corroboré,65,"Le hacker ChimeraZ revendique, depuis le 26 juillet 2026, la diffusion d’un fichier présenté comme l’annuaire de contacts…",https://www.cyberattaque.org/cartogip-1-200-contacts-delus-et-dagents-publics-exposes-avec-leurs-numeros-directs/,Rattrapage 2026 Cyberattaque.org — Cartogip : 1 200 contacts d’élus et d’agents publics exposés avec leurs numéros directs,nouveau,,,,
2026-07-27,Batipro 33,France,Gironde et certifié Qualiopi,Construction / BTP,Intrusion,0xSec,Revendiqué / non corroboré,65,"Le hacker 0xSec revendique, depuis le 26 juillet 2026, la compromission d’un sous-domaine de Batipro 33 et la…",https://www.cyberattaque.org/batipro-33-pirate-1119-personnes-et-cinq-bases-sql-internes-revendiquees/,Rattrapage 2026 Cyberattaque.org — Batipro 33 piraté : 1119 personnes et cinq bases SQL internes revendiquées,nouveau,,,,
2026-07-26,Ministère de l’Intérieur,France,France,Administration / Collectivité,Fuite de données,Inconnu,Revendiqué / non corroboré,65,"Une nouvelle fuite visant le ministère de l’Intérieur est revendiquée depuis le 26 juillet 2026. Le hacker misere,…",https://www.cyberattaque.org/ministere-de-linterieur-111-528-agents-revendiques-dans-une-fuite-massive-de-donnees/,Rattrapage 2026 Cyberattaque.org — Ministère de l’Intérieur : 111 528 agents et gendarmes revendiqués dans une fuite massive de données,nouveau,,,,
2026-07-26,Chat Control,France,France,Administration / Collectivité,Fuite de données,Cybernox,Revendiqué / non corroboré,65,Une fuite de données à motivation politique a été revendiquée le 25 juillet 2026 par le hacker Cybernox….,https://www.cyberattaque.org/chat-control-des-responsables-francais-cibles-par-une-fuite-de-donnees-sensibles/,Rattrapage 2026 Cyberattaque.org — Chat Control : les adresses d’élus français ciblés par une fuite de données sensibles,nouveau,,,,
2026-07-25,Skolae victime d’une intrusion dans ses systèmes informatiques,France,France,Numérique / Technologie,Intrusion,Inconnu,Confirmé,100,"Skolae a confirmé un incident de sécurité après la détection, le 8 juillet 2026, d’un accès non autorisé…",https://www.cyberattaque.org/skolae-victime-dune-intrusion-dans-ses-systemes-informatiques/,Rattrapage 2026 Cyberattaque.org — Skolae victime d’une intrusion dans ses systèmes informatiques,nouveau,,,,
2026-07-25,Productly.app,Inconnu,Non documenté publiquement,Inconnu,Intrusion,Inconnu,Revendiqué / non corroboré,65,"Le hacker weykofa revendique, le 24 juillet 2026, le piratage de Productly et l’extraction de 57 403 comptes…",https://www.cyberattaque.org/productly-app-57-403-comptes-exposes-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Productly.app : 57 403 comptes exposés après une cyberattaque,nouveau,,,,
2026-07-25,Alpissimmo,France,Marseille,Inconnu,Fuite de données,Inconnu,Revendiqué / non corroboré,65,"Le hacker misere revendique, depuis le 24 juillet 2026, l’extraction d’environ 600 formulaires depuis le site alpissimmo.fr. Les…",https://www.cyberattaque.org/alpissimmo-pres-de-600-projets-de-vacances-exposes-avec-coordonnees-et-dates-de-sejour/,Rattrapage 2026 Cyberattaque.org — Alpissimmo : près de 600 projets de vacances exposés avec coordonnées et dates de séjour,nouveau,,,,
2026-07-25,4 SDIS frappés,France,France,Administration / Collectivité,Fuite de données,ChimeraZ,Signal documenté par la source,60,Une campagne de fuite de données attribuée au hacker ChimeraZ vise plusieurs services départementaux d’incendie et de secours…,https://www.cyberattaque.org/4-sdis-frappes-5-000-pompiers-exposes-dans-une-fuite-massive/,Rattrapage 2026 Cyberattaque.org — 4 SDIS frappés : 5 000 pompiers exposés dans une fuite massive,nouveau,,,,
2026-07-23,Immobilière Tariot,France,Marseille,Finance / Assurance,Compromission de compte / messagerie,Inconnu,Signal documenté par la source,60,"Immobilière Tariot, agence immobilière et syndic de copropriétés basée à Marseille, fait l’objet d’une revendication publiée le 22…",https://www.cyberattaque.org/immobiliere-tariot-fuite-des-plans-de-logements-rib-et-dossiers-de-coproprietaires-marseillais/,"Rattrapage 2026 Cyberattaque.org — Immobilière Tariot : fuite des plans de logements, RIB et dossiers de copropriétaires marseillais",nouveau,,,,
2026-07-23,Drancy,France,France,Administration / Collectivité,Ransomware,Inconnu,Signal documenté par la source,60,"Depuis le 3 juillet 2026, la mairie de Drancy fait face à une importante attaque par rançongiciel. Les…",https://www.cyberattaque.org/cyberattaque-a-drancy-tous-les-serveurs-debranches-la-mairie-refuse-la-rancon-et-redoute-une-fuite-de-donnees/,"Rattrapage 2026 Cyberattaque.org — Cyberattaque à Drancy : tous les serveurs débranchés, la mairie refuse la rançon et redoute une fuite de données",nouveau,,,,
2026-07-23,Aide à Dom 74,Inconnu,Non documenté publiquement,Administration / Collectivité,Fuite de données,Inconnu,Revendiqué / non corroboré,65,"Le hacker misere revendique l’extraction de données depuis le site aideadom74.fr, spécialisé dans les services d’aide à domicile…",https://www.cyberattaque.org/aide-a-dom-74-92-candidatures-en-fuite-les-coordonnees-de-demandeurs-demploi-exposees/,"Rattrapage 2026 Cyberattaque.org — Aide à Dom 74 : 92 candidatures en fuite, les coordonnées de demandeurs d’emploi exposées",nouveau,,,,
2026-07-22,Une IA d’OpenAI s’échappe de son environnement de test et pirate Hugging Face,France,France,Numérique / Technologie,Intrusion,Inconnu,Signal documenté par la source,60,Un agent autonome propulsé par des modèles avancés d’OpenAI aurait échappé à son environnement de test avant de…,https://www.cyberattaque.org/une-ia-dopenai-sechappe-de-son-environnement-de-test-et-pirate-hugging-face/,Rattrapage 2026 Cyberattaque.org — Une IA d’OpenAI s’échappe de son environnement de test et pirate Hugging Face,nouveau,,,,
2026-07-22,Rassemblement National,France,France,Inconnu,Autre cyber,Inconnu,Revendiqué / non corroboré,65,Le site officiel du Rassemblement National fait l’objet d’une revendication publiée le 20 juillet 2026. Un acteur affirme…,https://www.cyberattaque.org/rassemblement-national-une-base-wordpress-de-95-tables-en-fuite-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Rassemblement National : une base WordPress de 95 tables en fuite après une cyberattaque,nouveau,,,,
2026-07-22,BANATIC,France,France,Administration / Collectivité,Autre cyber,Inconnu,Revendiqué / non corroboré,65,"Le hacker misere a revendiqué, le 20 juillet 2026, la compromission de banatic.interieur.gouv.fr, une plateforme du ministère de…",https://www.cyberattaque.org/banatic-plus-de-91-000-elus-et-responsables-de-collectivites-exposes-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — BANATIC : plus de 91 000 élus et responsables de collectivités exposés après une cyberattaque,nouveau,,,,
2026-07-20,PSB Paris School of Business,France,France,Éducation / Formation,Intrusion,Inconnu,Signal documenté par la source,60,"PSB Paris School of Business, école de commerce parisienne appartenant au groupe Galileo Global Education, fait l’objet d’une…",https://www.cyberattaque.org/psb-paris-school-of-business-864-dossiers-dinscription-detudiants-mis-en-vente-avec-pieces-didentite/,Rattrapage 2026 Cyberattaque.org — PSB Paris School of Business : 864 dossiers d’inscription d’étudiants mis en vente avec pièces d’identité,nouveau,,,,
2026-07-20,France Casse,France,France,Industrie / Manufacture,Fuite de données,Inconnu,Signal documenté par la source,60,"Le site France Casse, plateforme française spécialisée dans la recherche et la vente de pièces automobiles d’occasion, fait…",https://www.cyberattaque.org/france-casse-33-millions-de-comptes-en-fuite-avec-des-mots-de-passe-en-clair/,"Rattrapage 2026 Cyberattaque.org — France Casse : 3,3 millions de comptes en fuite avec des mots de passe en clair",nouveau,,,,
2026-07-20,Centre Hospitalier de Perpignan,France,France,Numérique / Technologie,Intrusion,Inconnu,Signal documenté par la source,60,Le Centre Hospitalier de Perpignan fait l’objet d’une revendication publiée le 19 juillet 2026 par un collectif se…,https://www.cyberattaque.org/centre-hospitalier-de-perpignan-des-dossiers-de-patients-en-fuite/,Rattrapage 2026 Cyberattaque.org — Centre Hospitalier de Perpignan : des dossiers de patients en fuite,nouveau,,,,
2026-07-17,SFR,Inconnu,Non documenté publiquement,Numérique / Technologie,Fuite de données,Inconnu,Revendiqué / non corroboré,65,Une fuite de données attribuée à SFR a été revendiquée le 17 juillet 2026. L’auteur affirme avoir accédé…,https://www.cyberattaque.org/sfr-21-millions-de-clients-fibre-en-fuite-apres-lacces-a-un-outil-interne/,"Rattrapage 2026 Cyberattaque.org — SFR : 2,1 millions de clients fibre en fuite après l’accès à un outil interne",nouveau,,,,
2026-07-17,Europ-Camera informe ses clients d’une fuite de données après une cyberattaque,France,France,Finance / Assurance,Fuite de données,Inconnu,Signal documenté par la source,60,Le spécialiste français de la vidéosurveillance et des systèmes de sécurité Europ-Camera a informé une partie de ses…,https://www.cyberattaque.org/europ-camera-informe-ses-clients-dune-fuite-de-donnees-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Europ-Camera informe ses clients d’une fuite de données après une cyberattaque,nouveau,,,,
2026-07-16,Sapeurs Pompiers (FNSPF),France,France,Inconnu,Fuite de données,Inconnu,Signal documenté par la source,60,Une double revendication vise Pompiers.fr et la Fédération nationale des sapeurs-pompiers de France (FNSPF). Les publications annoncent la…,https://www.cyberattaque.org/sapeurs-pompiers-fnspf-124-807-pompiers-dans-une-fuite-de-donnees/,Rattrapage 2026 Cyberattaque.org — Sapeurs Pompiers (FNSPF) : 124 807 pompiers dans une fuite de données,nouveau,,,,
2026-07-16,EVA.gg,France,France,Inconnu,Fuite de données,Inconnu,Revendiqué / non corroboré,65,Une fuite de données attribuée à EVA.gg a été revendiquée le 16 juillet 2026. L’auteur affirme avoir récupéré…,https://www.cyberattaque.org/eva-gg-70-424-comptes-et-119-361-reservations-revendiques-apres-lexploitation-de-son-api-graphql/,Rattrapage 2026 Cyberattaque.org — EVA.gg : 70 424 comptes et 119 361 réservations revendiqués après l’exploitation de son API GraphQL,nouveau,,,,
2026-07-16,Croq’Vacances,France,France,Inconnu,Fuite de données,Inconnu,Revendiqué / non corroboré,65,Une fuite de données attribuée à Croq’Vacances a été revendiquée le 15 juillet 2026. L’organisation française de colonies…,https://www.cyberattaque.org/croqvacances-72-916-personnes-et-24-go-de-documents-dans-une-fuite-massive/,Rattrapage 2026 Cyberattaque.org — Croq’Vacances : 72 916 personnes et 24 Go de documents dans une fuite massive,nouveau,,,,
2026-07-16,Centres Sociaux de France,France,France,Finance / Assurance,Autre cyber,Inconnu,Revendiqué / non corroboré,65,"Une compromission attribuée à RezoFed, la plateforme interne de la Fédération des Centres Sociaux et Socioculturels de France…",https://www.cyberattaque.org/centres-sociaux-de-france-les-donnees-revendiques-apres-une-compromission-de-rezofed/,Rattrapage 2026 Cyberattaque.org — Centres Sociaux de France : les données revendiqués après une compromission de RezoFed,nouveau,,,,
2026-07-16,Actiale,France,France,Inconnu,Fuite de données,Inconnu,Revendiqué / non corroboré,65,Une fuite de données attribuée à Actiale a été revendiquée le 15 juillet 2026. Le dépôt annoncé contiendrait…,https://www.cyberattaque.org/actiale-229-978-missions-en-fuite-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Actiale : 229 978 missions en fuite après une cyberattaque,nouveau,,,,
2026-07-16,Accor,France,France,Finance / Assurance,Fuite de données,Inconnu,Revendiqué / non corroboré,65,Une fuite de données attribuée à Accor a été revendiquée le 16 juillet 2026. L’auteur affirme avoir compromis…,https://www.cyberattaque.org/accor-162-437-fiches-clients-revendiquees-apres-lacces-a-un-outil-interne-du-groupe/,Rattrapage 2026 Cyberattaque.org — Accor : 162 437 fiches clients revendiquées après l’accès à un outil interne du groupe,nouveau,,,,
