date,organisation,territoire,localisation,secteur,type_menace,acteur,statut,score_cyberattaque,impact_connu,source_urls,synthese,evolution
2026-08-16,Fédération Française de Motocyclisme,France,France,Sport,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/f-d-ration-fran-aise-de-motocyclisme-msvj2szkiclvx2gaoc,Rattrapage 2026 depuis l’archive FrenchBreaches — Fédération Française de Motocyclisme.,nouveau
2026-07-28,Planity,France,France,Commerce / Distribution,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/planity-ms4gnp7s4p4ptre2tub,Rattrapage 2026 depuis l’archive FrenchBreaches — Planity.,nouveau
2026-07-28,Mairie d'Injoux-Génissiat,France,France,Administration / Collectivité,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/mairie-d-injoux-g-nissiat-ms4wogn82f107pe49b6,Rattrapage 2026 depuis l’archive FrenchBreaches — Mairie d'Injoux-Génissiat.,nouveau
2026-07-28,Location-Etudiant,France,France,Éducation / Formation,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/location-etudiant-ms3sftokma5qrg0nw5,Rattrapage 2026 depuis l’archive FrenchBreaches — Location-Etudiant.,nouveau
2026-07-28,Kaffir,France,France,Transport / Logistique,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/kaffir-ms4frxcchbuu7iovqa,Rattrapage 2026 depuis l’archive FrenchBreaches — Kaffir.,nouveau
2026-07-28,Erdil,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/erdil-ms4edb2tfxahd3apfc,Rattrapage 2026 depuis l’archive FrenchBreaches — Erdil.,nouveau
2026-07-27,Verspieren,France,France,Numérique / Technologie,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/verspieren-ms3fl0uu4zayhpz2vh,Rattrapage 2026 depuis l’archive FrenchBreaches — Verspieren.,nouveau
2026-07-27,Supremebody,France,France,Commerce / Distribution,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/supremebody-ms3m996vc34s1l50to,Rattrapage 2026 depuis l’archive FrenchBreaches — Supremebody.,nouveau
2026-07-27,Diffusion Produits Inoxydables (DP INOX),France,France,Finance / Assurance,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/diffusion-produits-inoxydables-dp-inox-rw_UkdsbVpuVnphVzl1SUdSbElGQnliMlIxYVhSeklFbHViM2g1WkdGaWJHVnpRRzVwWjJoMGMzQnBjbVU9,Rattrapage 2026 depuis l’archive FrenchBreaches — Diffusion Produits Inoxydables (DP INOX).,nouveau
2026-07-27,Allo Solar,France,France,Commerce / Distribution,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/allo-solar-ms3ko2n8d1kacm5qknm,Rattrapage 2026 depuis l’archive FrenchBreaches — Allo Solar.,nouveau
2026-07-26,Ministère de l’intérieur (Agents du gouvernement),France,France,Administration / Collectivité,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/minist-re-de-l-int-rieur-agents-du-gouvernement-ms1uhb3491p6i7ha12a,Rattrapage 2026 depuis l’archive FrenchBreaches — Ministère de l’intérieur (Agents du gouvernement).,nouveau
2026-07-26,CartoGIP (GIP ATGeRi),France,France,Administration / Collectivité,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/cartogip-gip-atgeri-ms25bj1kfym1fayo10t,Rattrapage 2026 depuis l’archive FrenchBreaches — CartoGIP (GIP ATGeRi).,nouveau
2026-07-26,Batipro33,France,Gironde et spécialisé,Construction / BTP,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/batipro33-ms2b8uma6p3przeq7wv,Rattrapage 2026 depuis l’archive FrenchBreaches — Batipro33.,nouveau
2026-07-25,Productly,France,France,Commerce / Distribution,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/productly-ms010djtc7o988mbjnu,Rattrapage 2026 depuis l’archive FrenchBreaches — Productly.,nouveau
2026-07-25,Driveco,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/driveco-ms0wsz8la08oz17ytnb,Rattrapage 2026 depuis l’archive FrenchBreaches — Driveco.,nouveau
2026-07-24,Service Départemental d'Incendie et de Secours 51 (SDIS),France,France,Administration / Collectivité,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/service-d-partemental-d-incendie-et-de-secours-51-sdis-mrz3sudn787b60zlp9l,Rattrapage 2026 depuis l’archive FrenchBreaches — Service Départemental d'Incendie et de Secours 51 (SDIS).,nouveau
2026-07-24,Service Départemental d'Incendie et de Secours 40 (SDIS),France,France,Administration / Collectivité,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/service-d-partemental-d-incendie-et-de-secours-40-sdis-mrz3s2c6i40rlxhgdb,Rattrapage 2026 depuis l’archive FrenchBreaches — Service Départemental d'Incendie et de Secours 40 (SDIS).,nouveau
2026-07-24,Service Départemental d'Incendie et de Secours 06 (SDIS),France,France,Administration / Collectivité,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/service-d-partemental-d-incendie-et-de-secours-06-sdis-mryl5mwvvwjea4ojw9j,Rattrapage 2026 depuis l’archive FrenchBreaches — Service Départemental d'Incendie et de Secours 06 (SDIS).,nouveau
2026-07-24,Service Départemental d'Incendie et de Secours 04 (SDIS),France,France,Administration / Collectivité,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/service-d-partemental-d-incendie-et-de-secours-04-sdis-mryl4r4imof2870biqk,Rattrapage 2026 depuis l’archive FrenchBreaches — Service Départemental d'Incendie et de Secours 04 (SDIS).,nouveau
2026-07-24,Service Départemental d'Incendie et de Secours 02 (SDIS),France,France,Administration / Collectivité,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/service-d-partemental-d-incendie-et-de-secours-02-sdis-mrz3tygjcqgju5eleha,Rattrapage 2026 depuis l’archive FrenchBreaches — Service Départemental d'Incendie et de Secours 02 (SDIS).,nouveau
2026-07-24,SKOLAE,France,France,Éducation / Formation,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/skolae-mrzem313qv3bs8qdks8,Rattrapage 2026 depuis l’archive FrenchBreaches — SKOLAE.,nouveau
2026-07-24,Ingénierie Système Inter-Instituts (CNRS),France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/ing-nierie-syst-me-inter-instituts-cnrs-mrz668bqrtpfbmgcof9,Rattrapage 2026 depuis l’archive FrenchBreaches — Ingénierie Système Inter-Instituts (CNRS).,nouveau
2026-07-24,Centre Hospitalier de Chaumont,France,France,Finance / Assurance,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/centre-hospitalier-de-chaumont-mry2us6z9lxt08w8ztw,Rattrapage 2026 depuis l’archive FrenchBreaches — Centre Hospitalier de Chaumont.,nouveau
2026-07-24,Alpissimmo,France,France,Commerce / Distribution,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/alpissimmo-mrzgdn49uk099slvnm,Rattrapage 2026 depuis l’archive FrenchBreaches — Alpissimmo.,nouveau
2026-07-23,Université d’Avignon,France,France,Éducation / Formation,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/universit-d-avignon-mrxhevofqu9spqmlhu,Rattrapage 2026 depuis l’archive FrenchBreaches — Université d’Avignon.,nouveau
2026-07-23,Fédération française de l’Ordre Maçonnique Mixte International Le Droit Humain,France,France,Sport,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/f-d-ration-fran-aise-de-l-ordre-ma-onnique-mixte-international-le-droit-humain-mrxxf9a9acbpfpsa7ta,Rattrapage 2026 depuis l’archive FrenchBreaches — Fédération française de l’Ordre Maçonnique Mixte International Le Droit Humain.,nouveau
2026-07-23,France Cyber Défense,France,France,Commerce / Distribution,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/france-cyber-d-fense-mrxd8ygo8ndtxqd9jt3,Rattrapage 2026 depuis l’archive FrenchBreaches — France Cyber Défense.,nouveau
2026-07-23,Aide à Dom 74,France,France,Commerce / Distribution,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/aide-dom-74-mrxbr337uk6jik70qp,Rattrapage 2026 depuis l’archive FrenchBreaches — Aide à Dom 74.,nouveau
2026-07-22,La Ville de Drancy,France,France,Administration / Collectivité,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/la-ville-de-drancy-mrw497vrl1fjlaf3uz,Rattrapage 2026 depuis l’archive FrenchBreaches — La Ville de Drancy.,nouveau
2026-07-22,Immobilière Tariot,France,Marseille,Commerce / Distribution,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/immobili-re-tariot-mrw6q1xmi2mjem1nm,Rattrapage 2026 depuis l’archive FrenchBreaches — Immobilière Tariot.,nouveau
2026-07-22,Globalfleet (Avigeoloc),France,France,Transport / Logistique,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/globalfleet-avigeoloc-mrw0z9ycuj44qxa62y,Rattrapage 2026 depuis l’archive FrenchBreaches — Globalfleet (Avigeoloc).,nouveau
2026-07-22,ERIS Fire Protection,France,France,Commerce / Distribution,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/eris-fire-protection-mrvbifhs1wsm7w77z1h,Rattrapage 2026 depuis l’archive FrenchBreaches — ERIS Fire Protection.,nouveau
2026-07-22,BeBunk,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/bebunk-mrvzhnzsr6prb25581,Rattrapage 2026 depuis l’archive FrenchBreaches — BeBunk.,nouveau
2026-07-21,Rassemblement National,France,France,Sport,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/rassemblement-national-mrtqqhddmbm050xqnkm,Rattrapage 2026 depuis l’archive FrenchBreaches — Rassemblement National.,nouveau
2026-07-21,Ministère de l’Intérieur (BANATIC),France,France,Administration / Collectivité,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/minist-re-de-l-int-rieur-banatic-mrtw6vp98u2pt4zjbnx,Rattrapage 2026 depuis l’archive FrenchBreaches — Ministère de l’Intérieur (BANATIC).,nouveau
2026-07-21,Centre hospitalier de Perpignan,France,France,Numérique / Technologie,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/centre-hospitalier-de-perpignan-mrtt1nkz81u5vy7trwc,Rattrapage 2026 depuis l’archive FrenchBreaches — Centre hospitalier de Perpignan.,nouveau
2026-07-20,France Casse,France,France,Administration / Collectivité,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/france-casse-mrtcclz4oxmre6nq6pn | https://www.bing.com/ck/a?!&&p=76e26dcda10585b331ef1bdb6fe41bba97d57f8e1dba23438455791534c29d6cJmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=1c253a46-9b22-654c-2e9c-2df19af96489&u=a1aHR0cHM6Ly93d3cuZGl2b25uZWxlc2JhaW5zLmZyLw&ntb=1 | https://www.bing.com/ck/a?!&&p=072d84bfb1c5cce23d8cbbc6acd20076e7a38ff81d99d8cdf6482b10ac8f46d2JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=1c253a46-9b22-654c-2e9c-2df19af96489&u=a1aHR0cHM6Ly93d3cuZGl2b25uZWxlc2JhaW5zLmZyL2FjdHVhbGl0ZS8yNzA3My8xMzg4NC1pbmZvcm1hdGlvbi1jaXJjdWxhdGlvbi1nNy5odG0&ntb=1,Rattrapage 2026 depuis l’archive FrenchBreaches — France Casse.,nouveau
